Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Grenada,GRD,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,0,6813739.267,19061687.39,16640115,3511217.748,18002965.4,20811991.83,-485853.237,-5607556.328,6331620.37
Grenada,GRD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.44700905,6.407661874,5.543417928,2.88696863,3.613848425,3.575975753,-0.050317483,-14.41148694,3.89188358,5.659133386
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,7205.254765,7726.378262,8379.621847,8849.513535,9309.261296,9574.310271,9887.920742,8437.536782,9010.5128,9689.0827
Grenada,GRD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.043999786,-0.983603056,-0.515448031,1.650389944,0.908458256,0.804102313,0.598149765,-0.740732597,1.219511939,2.559789119
Grenada,GRD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,24.2,24.5,22.9,..,..,14.066,10.161,13.464,..,..
Grenada,GRD,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,26.196,24.18,27.714,..,..
Guam,GUM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.537,5.71,5.958,6.046,6.127,6.21,6.304,7.178,7.337,..
Guam,GUM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.50361178,18.84135472,18.07208139,18.96288765,18.97555297,19.23712021,22.03895696,6.303092083,3.037726605,..
Guam,GUM,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..
Guam,GUM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.287430575,1.495953254,0.564587368,-0.037011602,0.734521662,-0.834568542,2.628136328,-11.71000085,0.285940325,..
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,32318.8909,33483.94144,34522.37793,35052.80791,35663.02504,35902.7259,37752.63308,34780.86166,35904.86355,..
Guam,GUM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.5,7.6,6.9,5.4,..,..,..,..,..,..
Guam,GUM,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.112,5.071,5.071,5.038,5.015,4.995,4.892,5.337,6.504,..
Guatemala,GTM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,871173016.4,591189316.7,637951447.9,705256987.1,833218888.7,609342356.5,802503267.1,1060441938,888809951.5,1595396192
Guatemala,GTM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.9981554,21.74436292,19.82990769,18.75308929,18.4950463,18.16932653,17.61197615,16.34451305,17.71210446,19.01553956
Guatemala,GTM,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,11660251840,12571944160,12327469530,12386653940,13250682480,13351063340,13597600430,12712975170,15246012060,18126605690
Guatemala,GTM,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.138282423,0.034247265,0.249674989,-0.18051577,0.089775757,0.194008946,0.485241086,0.285338297,0.35792564,0.394735604
Guatemala,GTM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.872161451,2.433021427,1.935088006,1.280458713,1.393289832,1.257900485,1.517071019,1.292375081,4.180875983,1.408734984
Guatemala,GTM,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1448858730,-1387742500,-1048092040,-965023370,-934016770,-780134280,-796287070,-782620480,-2985588770,-656164390
Guatemala,GTM,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,73284770,19812780,155263050,-119236810,64327700,142263590,374471790,221751180,308006050,375011970
Guatemala,GTM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.888642581,2.653911909,2.346295146,0.989365749,1.415648841,1.765136399,2.407414722,-3.273321968,6.415405552,2.629583197
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,3522.767429,3779.626205,3994.629085,4173.281349,4454.024509,4485.752135,4647.807541,4609.897258,5029.477555,5473.208564
Guatemala,GTM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.343371313,3.418361697,2.388720328,4.448441999,4.424536552,3.751861867,3.69998398,3.214440622,4.261051274,6.885128233
Guatemala,GTM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,59.3,..,..,..,..,..,..,..,..
Guatemala,GTM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.017,2.717,2.506,2.583,2.462,2.283,2.193,..,2.174,3.051
Guatemala,GTM,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,5.62,5.852,5.698,5.693,5.03,4.75,4.572,..,3.871,6.591
Guinea,GIN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.947,10.856,10.702,10.352,10.121,9.94,9.712,9.847,9.99,..
Guinea,GIN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,37855795.1,51185246.6,45458619.9,56307232.3,79394747.4,110650921.2,101824448.3,78443140.5,113250071,193311252.8
Guinea,GIN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.47062065,26.68851014,21.49687039,29.37151131,44.66029845,40.20709553,35.04204934,46.67449886,42.98975094,43.67019256
Guinea,GIN,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,1989790000,2130091254,1859596268,2467233944,4647370000,4079080000,4040730000,8996040000,10265900000,8898252000
Guinea,GIN,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-0.010386058,0.037578136,0.057028481,0.245506487,0.010750951,-0.002783159,0.00758767,0.0166457,-0.019388736,0.039049052
Guinea,GIN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.00226822,-0.840221281,0.605767937,18.82800861,5.594271746,2.975112563,0.330286822,1.243842868,1.228015392,3.134876961
Guinea,GIN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1060000,77057390.4,-48257258.42,-1597343632,-576480000,-353090000,-43380000,-173990000,-200730000,-650100000
Guinea,GIN,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,-870000,3298786.74,5015200,21103628.66,1110000,-330000,1020000,2360000,-3120000,8200000
Guinea,GIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.437755267,1.153539503,1.212553188,7.987763805,7.508405646,3.697806526,2.970450896,2.317241011,1.391141551,2.226401544
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,757.6922726,774.5690396,756.4255898,720.4732552,843.4642792,944.4172687,1043.899886,1073.659339,1189.175999,1515.167948
Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.88758845,6.150505567,11.7800825,8.172681123,8.914359479,9.827617013,9.470010393,10.60162034,12.59728826,10.493041
Guinea,GIN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,43.7,..,..,..,..
Guinea,GIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,5.018,..,..,..
Guinea,GIN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,7.137,..,..,..
Guinea-Bissau,GNB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.819,9.549,9.223,8.898,8.642,8.401,8.206,8.574,8.716,..
Guinea-Bissau,GNB,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2407382.6,4196666.5,4805918.9,5381557.2,12914922.2,15291603.2,16566467.2,22999173.3,43847700.6,61507395.8
Guinea-Bissau,GNB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.2571916,20.20740014,27.54304392,26.5081143,27.77397262,25.27609497,20.28794966,14.38704388,..,..
Guinea-Bissau,GNB,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,190931893.9,212887473.1,288516902.7,185193750,375025865.4,380427720.4,291804892.1,232536091.8,334904286.4,..
Guinea-Bissau,GNB,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.000176081,0.260432985,0.22375422,0.022637734,0.024745233,-0.026934165,0.027077653,0.02195122,0.057780676,0.008424353
Guinea-Bissau,GNB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.877443931,2.735074559,1.772083031,1.206246035,1.162158577,1.366702447,4.977547125,1.466010193,1.130883384,1.343133836
Guinea-Bissau,GNB,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-19637861.84,-26105379.55,-16230041.41,-13954800,-15357093.51,-20969077.8,-71268860.05,-20675433.22,-17582976.81,..
Guinea-Bissau,GNB,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,1841.955977,2747348.138,2345458.036,266900,334104.4432,-405259.5828,389820.2882,314288.3923,946746.5438,137616.7775
Guinea-Bissau,GNB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.516852763,-1.673836418,3.428104905,3.619604132,3.368203928,-1.090777898,2.086875016,-4.596719957,1.538709655,1.295673323
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,616.1599287,605.1225465,585.9570126,642.6663901,718.2457378,781.6443676,730.6114323,710.258133,795.118605,775.8289657
Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.207125557,-1.509244606,1.476720489,1.503120559,1.691114618,0.381324703,0.246600268,1.140009394,2.242488796,9.393838775
Guinea-Bissau,GNB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,47.7,..,..,..,..
Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,3.196,..,..,..,..
Guinea-Bissau,GNB,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,4.04,..,..,..,..
Guyana,GUY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.538,7.459,7.431,7.475,7.472,7.499,7.444,8.026,9.987,..
Guyana,GUY,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,35170717.9,39475625.7,45604825,49702078,57736252.4,77003683.6,77051511.2,76453687.6,79447781.9,83723686.7
Guyana,GUY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,1539804818,1348029272,1296096535,1674548819,1643614998,1575263927,1804674883,2798631588,4640466810,11535980725
Guyana,GUY,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,0,0.580007929,0.000210607,0.000208871,0.197148681,0.247846784,0.030425442,0.031774402
Guyana,GUY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.812091391,5.759923042,3.217409851,3.628485801,6.894095039,24.65528599,32.76494898,23.65969314,27.82255922,29.95194401
Guyana,GUY,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-200558390,-237750048.6,-137700000,-136654036.4,-327343651.2,-1180405596,-1684979887,-1280922188,-2234057115,-437345895.1
Guyana,GUY,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,..,..,0,26000000,10000,10000,10200000,13560333.54,2446620,4676680
Guyana,GUY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.174378166,1.186262665,0.165185137,3.252785926,3.168421418,1.480986515,3.606660366,43.75879921,18.96096928,62.5282912
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,5576.250215,5495.377084,5668.429765,5905.380196,6220.978568,6094.909837,6477.296726,6863.074346,9994.645704,18199.47484
Guyana,GUY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.901251819,0.852630498,-1.001734328,0.836008062,1.904656155,1.282842884,2.087230892,0.993337023,5.032855746,6.115055501
Guyana,GUY,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,14.019,13.525,..,..,..
Guyana,GUY,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,26.455,27.404,..,..,..
Haiti,HTI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.376,8.243,8.181,8.161,8.014,7.998,7.953,8.176,8.676,..
Haiti,HTI,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,12794254.8,24020420,34916890.8,86330539.2,10401570,8435648,9570000,9744000,14906889.2,30224000
Haiti,HTI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.51628576,10.97483562,11.76774698,11.60197094,11.00347034,10.78082259,10.55767343,7.003361319,7.137551003,7.238760114
Haiti,HTI,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,1566906102,1662116686,1747794245,1644549664,1664384137,1779677629,1732746849,1018064598,1271801901,1355307664
Haiti,HTI,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.086520458,0.653599792,0.711667592,0.74559621,2.483609156,0.64009307,0.49946421,0.172316078,0.245715287,0.194055839
Haiti,HTI,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-161918586.3,-99000000,-105680000,-104900000,-374860000,-105000000,-75000000,-25000000,-51299000,-39413200
Haiti,HTI,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.772632076,1.391457951,-0.049590688,0.386161159,1.097732862,0.293353843,-3.026509312,-4.55718544,-3.005803291,-2.848281313
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,1452.313548,1454.649175,1405.714786,1313.186095,1389.358623,1489.578406,1345.475055,1283.141228,1823.742224,1748.257132
Haiti,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.765024048,3.4381666,6.731840697,11.50290739,10.68008872,12.48141112,18.70378257,22.79631136,16.84152402,33.98393195
Haiti,HTI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..
Honduras,HND,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.198,4.16,4.147,4.183,4.221,4.257,4.315,4.945,5.608,..
Honduras,HND,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,194232651.1,291801832.3,331416399.4,396214353.2,422660437.8,523477589.6,581089851.3,1123997906,546094836.5,697839777.8
Honduras,HND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,47.94149032,47.56265473,45.16675746,42.71410478,43.09385484,41.45481656,39.91851267,35.09458908,38.79819142,41.91669813
Honduras,HND,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,6258866155,6764171001,6931268547,6729454043,7325056706,7186375109,7242995210,6268819095,8061945448,9384614496
Honduras,HND,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.418511672,1.97386982,1.74024371,1.137131369,-0.367652937,2.274404681,1.831353401,-0.57500335,1.009666935,1.392692174
Honduras,HND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.778621139,8.628996931,6.275943284,5.281569734,4.105920467,5.993861207,3.806686709,0.99050806,2.809237853,3.410479036
Honduras,HND,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-991605737,-1314822449,-951580322.1,-900072751.5,-1035017037,-895189526.4,-495609882.9,-373027854.9,-512674750.2,-737719047.4
Honduras,HND,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,77423526.12,389968261.5,365099505.3,246957698.5,-85061095.35,547398049.8,459485415.1,-137010988.7,287641203,441729922.5
Honduras,HND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.861032611,1.170430679,1.97813209,2.066839346,3.034580835,2.084618588,0.942197107,-10.43019024,10.81973307,2.457696882
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2064.550536,2164.42455,2257.225284,2295.53627,2403.306088,2457.686042,2519.366185,2354.121434,2771.722654,3040.173046
Honduras,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.161898986,6.129249303,3.15783118,2.724612233,3.934360844,4.347349378,4.365871598,3.46841178,4.480879634,9.089639115
Honduras,HND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,49.7,51.5,49.7,49.8,50.4,48,..,..,..
Honduras,HND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.646,7.078,6.147,6.727,5.528,5.622,5.551,10.679,7.94,7.037
Honduras,HND,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,9.902,11.87,11.021,12.601,10.785,10.593,10.566,17.65,13.84,11.859
"Hong Kong SAR, China",HKG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6,6.2,6.3,6.4,6.3,6.4,6.5,6.8,6.9,..
"Hong Kong SAR, China",HKG,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,221.6100603,213.0904135,195.8976016,187.0051289,188.9023996,188.339507,177.6513152,176.3044824,204.0392353,193.8611009
"Hong Kong SAR, China",HKG,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,6.10981E+11,6.21081E+11,6.06084E+11,6.0006E+11,6.44556E+11,6.81281E+11,6.4503E+11,6.08192E+11,7.52621E+11,6.97586E+11
"Hong Kong SAR, China",HKG,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,30.22466533,48.34010411,25.37769535,23.54673469,29.81826536,20.73698838,10.40226022,24.1845698,25.3303472,29.69766019
"Hong Kong SAR, China",HKG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,27.87752022,44.55069571,58.51837251,41.53183645,36.83755166,26.82552406,16.05713259,34.04975135,37.1881313,33.61274604
"Hong Kong SAR, China",HKG,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,6470876901,11044480661,-1.02532E+11,-57706925768,-23954948817,-22024252707,-20531402022,-34029267970,-43744587328,-14087861364
"Hong Kong SAR, China",HKG,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,83328459267,1.40892E+11,78514940764,75552127697,1.01762E+11,75012130177,37767958953,83423016781,93446535398,1.06864E+11
"Hong Kong SAR, China",HKG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.687934612,2.043139929,1.520022544,1.544534591,3.001473021,2.02719224,-2.396670725,-6.208755145,7.416672639,-2.595987112
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,38403.77771,40315.37395,42432.16197,43734.19807,46160.42979,48537.56689,48359.0012,46109.22999,49764.79312,48983.62172
"Hong Kong SAR, China",HKG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.337993421,4.42364532,2.990848193,2.409307439,1.493872439,2.40613432,2.883208538,0.250962021,1.568758344,1.881367072
"Hong Kong SAR, China",HKG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.4,3.296,3.314,3.392,3.124,2.805,2.917,5.808,5.174,4.318
"Hong Kong SAR, China",HKG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,9.487,9.248,10.483,9.761,8.557,8.75,8.541,15.556,12.819,11.044
Hungary,HUN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.8,12.8,13.4,13,13.5,13.4,13.3,14.5,16.1,..
Hungary,HUN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,85.41082251,87.12346676,87.52645093,86.40473829,85.91956406,83.75531586,81.52974061,78.70603335,79.94990011,91.20825684
Hungary,HUN,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,1.15931E+11,1.22969E+11,1.09529E+11,1.11164E+11,1.23244E+11,1.3456E+11,1.33736E+11,1.24111E+11,1.45539E+11,1.61761E+11
Hungary,HUN,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-2.8484003,6.552011463,-6.516565462,51.86033352,-10.1383571,-42.28584159,59.85914998,104.6931441,14.50203383,-9.906698244
Hungary,HUN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-2.643342,9.260262896,-4.207287687,54.18031747,-8.478002315,-40.08634599,60.04140424,106.5942306,16.38774609,-7.885980118
Hungary,HUN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-278231951.3,-3819551081,-2890619219,-2983727247,-2376170201,-3531634246,-215796664.1,-2756453067,-3801865480,-3886946396
Hungary,HUN,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,-3864832456,9240553578,-8157056534,66697483015,-14509225494,-67896533437,98181253356,1.64606E+11,26406759453,-17568284724
Hungary,HUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.083240769,4.513367768,3.954282613,2.503053362,4.549563298,5.496018792,4.911693525,-4.330016567,7.529706978,5.279300543
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,13715.07036,14294.25842,12717.0386,13104.69955,14621.2396,16425.20503,16786.21364,16125.60941,18753.04695,18390.185
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.73319985,-0.227566271,-0.06164468,0.394769307,2.348242812,2.850247926,3.338586354,3.326743858,5.110965344,14.60814395
Hungary,HUN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,15,14.9,14.5,13.4,12.8,12.3,12.3,12.6,12.1,..
Hungary,HUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.177,7.725,6.813,5.115,4.156,3.709,3.419,4.25,4.045,3.609
Hungary,HUN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,26.565,20.393,17.28,12.926,10.706,10.169,11.404,12.763,13.482,10.564
Iceland,ISL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.7,6.3,6.6,6.9,6.5,6.4,6.3,6.3,6.3,..
Iceland,ISL,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,53.24775151,51.51909795,51.65172145,47.48403629,45.73224001,46.04676239,43.71324844,33.24663779,37.34584409,46.58414981
Iceland,ISL,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,8599835269,9203707158,9047258989,9921258313,11349579742,12114260029,10783073334,7196536914,9554711970,13044086564
Iceland,ISL,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,3.268927421,0.119515771,2.572210319,-8.704835324,-28.96760627,-0.577751548,0.593479618,-1.749519735,-0.255828995,0.507648875
Iceland,ISL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.930888509,4.291415023,6.540809928,-5.128063967,-28.3072317,-2.371280337,-2.254592491,-4.073392938,0.424008242,3.425103291
Iceland,ISL,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,54508979.1,-745420864.8,-695187948.3,-743724078.2,-163299306,470995915.5,702942464.6,501161099.9,-504982833.4,-992663000.7
Iceland,ISL,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,527116524.9,21354674.29,450579496.6,-1810011036,-7163192287,-151722470.8,146478743.9,-377297364.7,-65481836.62,142469270.1
Iceland,ISL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.568175782,0.562209389,3.354145333,4.838299214,1.779410135,2.11737324,-0.354233393,-8.709484528,2.808488399,4.575966788
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,49804.983,54576.74481,52951.68151,61987.92636,72010.14903,74452.18907,68452.23622,58848.41812,68710.2442,73466.77867
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.872279237,2.044614815,1.633055582,1.69692762,1.760415592,2.682917683,3.013971792,2.847924015,4.444239702,8.308755116
Iceland,ISL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,7.9,9.2,8.8,10.1,8.8,..,..,..,..,..
Iceland,ISL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.376,4.897,3.979,2.978,2.742,2.704,3.507,5.478,6.029,3.789
